company_name,plant_name,Technology,Type,CHP,primary_fuel,secondary_fuel,installed_capacity_MW,grid_connection_type,country,Region,Postcode,os_reference,X-Coordinate,Y-Coordinate,year_commissioned
Lightsource BP,High Point,solar,PV,No,Solar,,3.748425,LV,England,West Midlands,DY149AD,,366415,270925,2017
Lightsource BP,Five Mile Drive,solar,PV,No,Solar,,3.912,LV,England,South West,GL569TG,,413600,235700,2013
Lightsource BP,Park Farm West ,solar,PV,No,Solar,,3.93484,LV,Wales,Wales,NP183NY,,331876,191657,2017
Lightsource BP,NOR Parsonage Wood ,solar,PV,No,Solar,,4.183515,LV,England,South West,EX226LA,,231095,102160,2017
Lightsource BP,Francis Court,solar,PV,No,Solar,,4.224,LV,England,South West,EX53LW,,297957,99694,2015
Lightsource BP,Green Lane,solar,PV,No,Solar,,4.22993,LV,England,West Midlands,ST148LQ,,414839,330919,2017
Lightsource BP,Pressock,solar,PV,No,Solar,,4.249,LV,Scotland,Scotland,DD82SN,,356791,749786,2017
Lightsource BP,St Francis,solar,PV,No,Solar,,4.32531,LV,England,South East,TN339BL,,572709,111249,2015
Lightsource BP,Primrose Hill,solar,PV,No,Solar,,4.3452,LV,England,Yorkshire and Humber,LN85JE,,460491,428957,2015
Lightsource BP,Langton (FIT),solar,PV,No,Solar,,4.3472,LV,Wales,Wales,SA659RH,,194473,233813,2015
Lightsource BP,Trefinnick,solar,PV,No,Solar,,4.40363,LV,England,South West,PL178QD,,233642,74030,2013
Lightsource BP,Marston,solar,PV,No,Solar,,4.51136,LV,England,East Midlands,NG322JP,,488029,342114,2011
Lightsource BP,Maes Bach,solar,PV,No,Solar,,4.5594,LV,Wales,Wales,CF381SL,,310571,185789,2015
Lightsource BP,Cleave Farm,solar,PV,No,Solar,,4.56435,LV,England,South West,EX394PU,,249891,124902,2013
Lightsource BP,Pen Rhiw ,solar,PV,No,Solar,,4.748005,LV,Wales,Wales,CF453UX,,304596,197986,2017
Lightsource BP,Upper Clayhill,solar,PV,No,Solar,,4.7492,LV,England,South East,BN85RR,,544648,114840,2015
Lightsource BP,Burnthouse,solar,PV,No,Solar,,4.76238,LV,England,Eastern,PE72HS,,534234,294198,2014
Lightsource BP,Bentley Estate,solar,PV,No,Solar,,4.7819,LV,England,South East,BN86PT,,548420,117019,2015
Lightsource BP,RedHill Farm ,solar,PV,No,Solar,,4.79757,LV,England,South West,TA210DL,,308588,118087,2015
Lightsource BP,Ibstock,solar,PV,No,Solar,,4.8196,LV,England,West Midlands,, LE676HS,,,2020
Lightsource BP,Hawton,solar,PV,No,Solar,,4.87702,LV,England,East Midlands,NG243RJ,,479632,348905,2011
Lightsource BP,Nefyn (Tyddyn Cae),solar,PV,No,Solar,,4.92154,LV,Wales,Wales,LL536DS,,233416,338035,2015
Lightsource BP,Wick Red Farm,solar,PV,No,Solar,,4.9535,LV,England,South West,BS240HD,,331399,154837,2016
Lightsource BP,Bodmin,solar,PV,No,Solar,,4.97684,LV,England,South West,PL312PF,,206175,68428,2012
Lightsource BP,Church Farm - Slapton,solar,PV,No,Solar,,4.9848,LV,England,South East,LU79DY,,494241,220134,2015
Lightsource BP,Wilburton,solar,PV,No,Solar,,4.99,LV,England,Eastern,CB63PU,,547655,274082,2011
Lightsource BP,Manor Farm Eggington,solar,PV,No,Solar,,4.992,LV,England,Eastern,LU79PB,,495555,226052,2015
Lightsource BP,Cwrt Henllys,solar,PV,No,Solar,,4.99252,LV,Wales,Wales,NP447AS,,326262,191423,2016
Lightsource BP,Chittering,solar,PV,No,Solar,,4.9934,LV,England,Eastern,,,551488,271214,2012
Lightsource BP,Bentley Estate 2,solar,PV,No,Solar,,4.99608,LV,England,South East,BN86PT,,548465,117641,2016
Lightsource BP,Ffos Las,solar,PV,No,Solar,,4.9968,LV,Wales,Wales,,,245478,205296,2012
Lightsource BP,Shaftesbury,solar,PV,No,Solar,,4.99698,LV,England,South West,SP79HD,,386849,124179,2015
Lightsource BP,Hadley Farm,solar,PV,No,Solar,,4.99698,LV,England,West Midlands,SY133AB,,351460,340636,2015
Lightsource BP,Hornacott,solar,PV,No,Solar,,4.99698,LV,England,South West,EX226SD,,230097,95148,2015
Lightsource BP,Acrefair,solar,PV,No,Solar,,4.997,LV,Wales,Wales,LL141TU,,328224,343948,2015
Lightsource BP,Fields Farm (Agden) ,solar,PV,No,Solar,,4.997475,LV,England,North West,SY134RB,,351085,344240,2017
Lightsource BP,Safeguard Bradwall,solar,PV,No,Solar,,4.997475,LV,England,North West,CW100LA,,375914,363479,2017
Lightsource BP,Middle Balbeggie ,solar,PV,No,Solar,,4.997475,LV,Scotland,Scotland,KY13NW,,328584,696136,2017
Lightsource BP,Binsted,solar,PV,No,Solar,,4.9979,LV,England,South East,BN180LN,,498131,106406,2016
Lightsource BP,Bolsovermoor Quarry ,solar,PV,No,Solar,,4.9979,LV,England,East Midlands,S446XE,,449954,371271,2017
Lightsource BP,North Tenement,solar,PV,No,Solar,,4.9979,LV,Wales,Wales,SA623NX,,193951,212945,2017
Lightsource BP,Meadow Farm (Thorpe Lanton) ,solar,PV,No,Solar,,4.998,LV,England,East Midlands,LE167TR,,472795,290643,2017
Lightsource BP,Hill Hall Farm,solar,PV,No,Solar,,4.99896,LV,England,Eastern,CM74SH,,565650,232265,2016
Lightsource BP,Stragglethorpe,solar,PV,No,Solar,,4.99928,LV,England,East Midlands,NG123HD,,463188,336136,2016
Lightsource BP,Howton,solar,PV,No,Solar,,4.99968,LV,England,South West,PL126QY,,238063,62770,2011
Lightsource BP,Fawley (Langley),solar,PV,No,Solar,,4.99968,LV,England,South East,SO451AB,,445171,100816,2012
Lightsource BP,Cold Harbour,solar,PV,No,Solar,,5,LV,England,Yorkshire and Humber,YO73NT,,444776,475104,2015
Lightsource BP,School Aycliffe,solar,PV,No,Solar,,5,LV,England,North East,DL56QE,,426142,523694,2015
Lightsource BP,Lawrence End Park,solar,PV,No,Solar,,5,LV,England,Eastern,LU28PF,,513149,220690,2015
Lightsource BP,Sheriffhales,solar,PV,No,Solar,,5,LV,England,West Midlands,TF118QY,,375171,312179,2015
Lightsource BP,Little Neath,solar,PV,No,Solar,,6.13505,LV,Wales,Wales,SA715AA,,191001,200291,2015
Lightsource BP,Langunnett,solar,PV,No,Solar,,6.174,LV,England,South West,PL220NQ,,215569,57824,2013
Lightsource BP,QE2 Reservoir,solar,PV,No,Solar,,6.33765,LV,England,South East,IG110AD,,512509,167686,2016
Lightsource BP,West Farm,solar,PV,No,Solar,,7.63,LV,Wales,Wales,SA724UN,,199608,203981,2013
Lightsource BP,Hill Farm,solar,PV,No,Solar,,7.6934,LV,Wales,Wales,NP117BB,,319254,192650,2015
Lightsource BP,Horam,solar,PV,No,Solar,,8.11512,LV,England,South East,TN210JB,,557342,117038,2015
Lightsource BP,Brook Farm,solar,PV,No,Solar,,8.91036,LV,England,South East,OX251NX,,461083,217119,2015
Lightsource BP,Epwell,solar,PV,No,Solar,,8.988,LV,England,South East,OX156HF,,436715,241041,2014
Lightsource BP,Westwood,solar,PV,No,Solar,,9.181,LV,England,South East,CT125AS,,635063,166833,2014
Lightsource BP,Manston,solar,PV,No,Solar,,9.831,LV,England,South East,CT125AU,,634574,166813,2013
Lightsource BP,Wrockwardine,solar,PV,No,Solar,,10.46796,LV,England,West Midlands,TF50BJ,,361262,311911,2015
Lightsource BP,Norrington,solar,PV,No,Solar,,11.145,LV,England,South West,SN128LT,,388259,164933,2014
Lightsource BP,Knowlton,solar,PV,No,Solar,,11.541,LV,England,South East,CT31PT,,628013,153474,2014
Lightsource BP,Fairwinds,solar,PV,No,Solar,,12.19689,LV,England,Eastern,SS166EB,,565725,187731,2014
Lightsource BP,Burthy,solar,PV,No,Solar,,13.08042,LV,England,South West,TR85BN,,191082,55525,2015
Lightsource BP,Charity Farm - CfD,solar,PV,No,Solar,,14.402485,LV,England,West Midlands,SY45SX,,345545,325520,2016
Lightsource BP,Brynteg,solar,PV,No,Solar,,14.78664,LV,Wales,Wales,SA154ND,,249621,203809,2014
Lightsource BP,Castle Combe,solar,PV,No,Solar,,15.32736,LV,England,South West,SN147EY,,385003,177211,2015
Lightsource BP,Prestop Park,solar,PV,No,Solar,,15.852,LV,England,East Midlands,LE652TE,,433582,316633,2015
Lightsource BP,Crucis Farm,solar,PV,No,Solar,,16.057,LV,England,South West,GL75DX,,406095,202822,2014
Lightsource BP,Sundorne Grove,solar,PV,No,Solar,,18.226,LV,England,West Midlands,SY44RR,,352826,315367,2015
Lightsource BP,Says Court,solar,PV,No,Solar,,19.807,LV,England,South West,BS362NY,,368922,181730,2014
Lightsource BP,Fareham,solar,PV,No,Solar,,20.508,LV,England,South East,PO141AU,,456710,103840,2014
Lightsource BP,Bury Lane,solar,PV,No,Solar,,22.21587,LV,England,Eastern,SG86DF,,537439,244200,2014
Lightsource BP,South Creake,solar,PV,No,Solar,,26.001155,LV,England,Eastern,NR219LY,,585483,335992,2016
Lightsource BP,Hill House Farm,solar,PV,No,Solar,,28.31184,LV,England,South West,GL27AN,,375073,204169,2015
Lightsource BP,Exning,solar,PV,No,Solar,,30.276,LV,England,Eastern,CB80XG,,561429,263931,2015
Lightsource BP,Goosehall,solar,PV,No,Solar,,43.2216,LV,England,Eastern,CB250BN,,,,2020
Lightsource BP,Crundale,solar,PV,No,Solar,,43.66428,LV,Wales,Wales,SA624PY,,198922,217459,2015
LondonEnergy,Londonwaste Ltd,bioenergy,Bioenergy,No,MSW,,50,LV,England,London,N183AG,,535050,192550,1970
Marchwood Power,Marchwood Power,CCGT,CCGT,No,Natural Gas,,898,HV,England,South East,SO404BD,,438274,108147,2009
Moray Offshore Windfarm (East) Ltd,Moray Offshore Windfarm East Limited,wind_offshore,Offshore,No,Wind,,950,HV,England,Scotland,AB439BR,,,,2021
Octopus Investments,North Perrott Fruit Farm,solar,PV,No,Solar,,0.8232,LV,England,South West,TA187SN,,346475,110116,2013
Octopus Investments,Whiddon Farm,solar,PV,No,Solar,,0.89739,LV,England,South West,EX226PJ,,239451,97227,2013
Octopus Investments,Palfreys Barton,solar,PV,No,Solar,,0.96138,LV,England,South West,EX167RZ,,296533,118055,2013
Octopus Investments,Southcombe Farm,solar,PV,No,Solar,,1.21275,LV,England,South West,EX215RF,,244284,111956,2013
Octopus Investments,Ellicombe,solar,PV,No,Solar,,1.32574,LV,England,South West,EX175LS,,274429,105004,2013
Octopus Investments,Tredown Farm,solar,PV,No,Solar,,1.43484,LV,England,South West,PL160HH,,239431,81407,2013
Octopus Investments,Clann Farm,solar,PV,No,Solar,,1.48896,LV,England,South West,PL305HD,,202639,63931,2014
Octopus Investments,Higher Knapp Farm,solar,PV,No,Solar,,1.51164,LV,England,South West,TA36AY,,330222,124913,2013
Octopus Investments,Craymarsh,solar,PV,No,Solar,,1.81608,LV,England,South West,SN126RG,,393506,162624,2012
Octopus Investments,Slaughtergate,solar,PV,No,Solar,,1.8385,LV,England,South West,SP85NH,,378233,127441,2013
Octopus Investments,Hollamoor,solar,PV,No,Solar,,2.23632,LV,England,South West,EX313HX,,254698,129964,2013
Octopus Investments,Corntown Solar,solar,PV,No,Solar,,2.4832,LV,Wales,Wales,CF355FB,,293545,177153,2017
Octopus Investments,Hill End Farm,solar,PV,No,Solar,,2.84004,LV,England,South East,RG265HA,,462034,157344,2014
Octopus Investments,Higher Trenhayle,solar,PV,No,Solar,,2.93216,LV,England,South West,TR275JU,,158256,36251,2013
Octopus Investments,Mopley/Cadland,solar,PV,No,Solar,,3.01602,LV,England,South East,SO451YH,,444681,100949,2013
Octopus Investments,Apse New Barn,solar,PV,No,Solar,,3.06581,LV,England,South East,PO377PS,,456363,82780,2013
Octopus Investments,Pitts Farm,solar,PV,No,Solar,,3.21408,LV,England,South West,BA53HG,,359176,146235,2014
Octopus Investments,Willsland,solar,PV,No,Solar,,3.267,LV,England,South West,EX215LS,,250049,104054,2013
Octopus Investments,Dairy House Farm,solar,PV,No,Solar,,3.366,LV,England,North West,CW56DN,,365834,356455,2016
Octopus Investments,Blaby,solar,PV,No,Solar,,3.48024,LV,England,East Midlands,LE85QW,,458722,296614,2016
Octopus Investments,Ratcliffe House Farm,solar,PV,No,Solar,,3.498,LV,England,East Midlands,CV93LZ,,433432,299754,2015
Octopus Investments,Penhale,solar,PV,No,Solar,,3.52506,LV,England,South West,PL277RQ,,194606,71371,2013
Octopus Investments,Chawton,solar,PV,No,Solar,,3.65442,LV,England,South East,PO318QT,,449357,93055,2013
Octopus Investments,Week Farm 2,solar,PV,No,Solar,,3.730125,LV,England,South West,EX387HU,,251218,119059,2014
Octopus Investments,Ninnis,solar,PV,No,Solar,,3.88224,LV,England,South West,PL267EN,,198252,50490,2013
Octopus Investments,Bystock Farm,solar,PV,No,Solar,,4.05,LV,England,South West,EX85ED,,302289,84362,2015
Octopus Investments,Seaton Road,solar,PV,No,Solar,,4.16,LV,England,East Midlands,LE159BG,,487565,299395,2017
Octopus Investments,Newlands,solar,PV,No,Solar,,4.279,LV,England,South West,EX135SF,,333040,97434,2013
Octopus Investments,Lawn Lane,solar,PV,No,Solar,,4.32354,LV,England,West Midlands,WV95BB,,390095,304875,2016
Octopus Investments,Fullerton,solar,PV,No,Solar,,4.3566,LV,England,South East,SP117HR,,437054,141581,2017
Octopus Investments,New Row Farm,solar,PV,No,Solar,,4.45038,LV,England,South West,BA44JT,,363204,145130,2014
Octopus Investments,Lovedean,solar,PV,No,Solar,,4.54377,LV,England,South East,PO80SH,,468005,112956,2013
Octopus Investments,Ryston Farm,solar,PV,No,Solar,,4.62308,LV,England,Eastern,PE380AA,,561681,302008,2015
Octopus Investments,Crapnell Farm,solar,PV,No,Solar,,4.66788,LV,England,South West,BA53HG,,359691,145698,2014
Octopus Investments,Stormy Down,solar,PV,No,Solar,,4.672,LV,Wales,Wales,CF334RS,,284154,180554,2017
Octopus Investments,Barn Farm,solar,PV,No,Solar,,4.692,LV,England,Eastern,CO112UX,,615682,231393,2015
Octopus Investments,Strete,solar,PV,No,Solar,,4.8546,LV,England,South West,EX52PL,,304235,94913,2013
Octopus Investments,Northmoor,solar,PV,No,Solar,,4.91487,LV,England,South West,EX226TD,,227223,97462,2015
Octopus Investments,Manor Farm Dorset,solar,PV,No,Solar,,4.922,LV,England,South West,SP85PR,,377815,128359,2014
Octopus Investments,Penyrheollas,solar,PV,No,Solar,,4.98624,LV,Wales,Wales,NP120HY,,318604,201211,2017
Octopus Investments,Lochcraigs Farm,solar,PV,No,Solar,,4.992,LV,Scotland,Scotland,KA204LB,,227518,643857,2017
Octopus Investments,Bratton Fleming,solar,PV,No,Solar,,4.99212,LV,England,South West,EX327LG,,265395,137979,2013
Octopus Investments,Brickkiln Lane,solar,PV,No,Solar,,4.9933,LV,England,Eastern,NR148AJ,,620403,299944,2016
Octopus Investments,Cressing,solar,PV,No,Solar,,4.99392,LV,England,Eastern,CM778PD,,579757,218798,2016
Octopus Investments,Holtwood,solar,PV,No,Solar,,4.994105,LV,England,East Midlands,DE65JW,,412619,333405,2016
Octopus Investments,Trench Farm,solar,PV,No,Solar,,4.99698,LV,Wales,Wales,LL130NA,,338419,339068,2015
Octopus Investments,Peterlee,solar,PV,No,Solar,,4.9972,LV,England,North East,SR83UJ,,440912,542443,2016
Octopus Investments,Deepdale,solar,PV,No,Solar,,4.9972,LV,England,East Midlands,NG348SH,,507434,349013,2016
Octopus Investments,Mill Hill Farm,solar,PV,No,Solar,,4.9979,LV,England,Yorkshire and Humber,YO606QN,,463388,467066,2015
Octopus Investments,Averill Farm,solar,PV,No,Solar,,4.9979,LV,England,East Midlands,DE556HB,,441094,361390,2015
Octopus Investments,Pollington Airfield,solar,PV,No,Solar,,4.9979,LV,England,Yorkshire and Humber,DN140BA,,461763,420790,2015
Octopus Investments,Ash Row Farm,solar,PV,No,Solar,,4.9979,LV,England,Yorkshire and Humber,LS256JJ,,451649,433677,2015
Octopus Investments,Carlisle Estate,solar,PV,No,Solar,,4.9979,LV,England,North West,CA57ES,,336020,546015,2016
Octopus Investments,Peter Hill,solar,PV,No,Solar,,4.9979,LV,England,Yorkshire and Humber,YO614PN,,450038,473183,2016
Octopus Investments,Staining Wood,solar,PV,No,Solar,,4.9979,LV,England,North West,PR43PH,,336929,432551,2016
Octopus Investments,Park Wall,solar,PV,No,Solar,,4.998,LV,England,South West,TA70HY,,332133,136030,2012
Octopus Investments,Turves,solar,PV,No,Solar,,4.998,LV,England,Eastern,PE72HS,,533992,294321,2013
Octopus Investments,Causilgey,solar,PV,No,Solar,,4.998,LV,England,South West,TR49EP,,177775,47586,2013
Octopus Investments,Birch Estate,solar,PV,No,Solar,,4.998,LV,England,Eastern,CO20NU,,593323,219800,2015
Octopus Investments,Molland Farm,solar,PV,No,Solar,,4.99851,LV,England,South West,EX363PS,,282422,126165,2015
Octopus Investments,Tooley Farm,solar,PV,No,Solar,,4.99851,LV,England,Eastern,CM63AA,,564888,223424,2015
Octopus Investments,Walland Farm,solar,PV,No,Solar,,4.99928,LV,England,South West,EX395DP,,235344,122223,2015
Octopus Investments,Cloford Common Farm,solar,PV,No,Solar,,4.99928,LV,England,South West,BA114PE,,373029,143593,2015
Octopus Investments,Short Hazel,solar,PV,No,Solar,,4.99928,LV,England,East Midlands,DE117BD,,433077,319883,2016
Octopus Investments,Guisborough,solar,PV,No,Solar,,4.99928,LV,England,North East,TS146QX,,460407,516083,2016
Octopus Investments,The Breck,solar,PV,No,Solar,,4.99928,LV,England,East Midlands,S432NP,,442323,376116,2016
Octopus Investments,Rew Farm,solar,PV,No,Solar,,5.06268,LV,England,South West,PL305AW,,209034,61130,2014
Octopus Investments,Bentley,solar,PV,No,Solar,,5.09845,LV,England,North West,CW13PL,,368446,356533,2013
Octopus Investments,Westwood Farm,solar,PV,No,Solar,,5.14692,LV,England,East Midlands,NG220PF,,471765,370062,2014
Octopus Investments,Hatchlands,solar,PV,No,Solar,,5.21752,LV,England,South West,TQ97LB,,273302,59712,2013
Octopus Investments,Bradford,solar,PV,No,Solar,,5.28737,LV,England,South West,EX226LQ,,227973,100750,2013
Octopus Investments,Decoy,solar,PV,No,Solar,,5.3424,LV,England,South East,PO203TR,,492213,104099,2014
Octopus Investments,Tavells,solar,PV,No,Solar,,5.41057,LV,England,South East,SO404WH,,438181,110655,2013
Octopus Investments,Shipton Bellinger,solar,PV,No,Solar,,5.43312,LV,England,South East,SP40EG,,423437,143998,2013
Octopus Investments,Little T,solar,PV,No,Solar,,5.4439,LV,England,South West,TR109EF,,171916,31778,2013
Octopus Investments,West Hall,solar,PV,No,Solar,,5.511,LV,Wales,Wales,CF624ZW,,302476,166946,2014
Octopus Investments,Hazard,solar,PV,No,Solar,,5.65656,LV,England,South West,TQ97LN,,274991,59302,2014
Octopus Investments,Tregassow,solar,PV,No,Solar,,5.87136,LV,England,South West,TR49BL,,185395,49565,2013
Octopus Investments,Caswell,solar,PV,No,Solar,,5.90544,LV,England,South West,BA229RH,,357538,109283,2016
Octopus Investments,Hewas,solar,PV,No,Solar,,5.9829,LV,England,South West,TR24EP,,191590,53161,2013
Octopus Investments,Drapers Farm,solar,PV,No,Solar,,5.99856,LV,England,Eastern,CM31QF,,572146,220468,2014
Octopus Investments,Ottringham,solar,PV,No,Solar,,6.073035,LV,England,Yorkshire and Humber,HU120AD,,527561,424182,2014
Octopus Investments,Meadow Farm,solar,PV,No,Solar,,6.114,LV,England,Eastern,IP264RG,,572611,296975,2014
Octopus Investments,Upper Farringdon,solar,PV,No,Solar,,6.17585,LV,England,South East,GU343HW,,471468,135482,2015
Octopus Investments,Manston Thorne,solar,PV,No,Solar,,6.1986,LV,England,South East,CT125DS,,633388,164922,2014
Octopus Investments,Marley Thatch,solar,PV,No,Solar,,6.22269,LV,England,South West,TQ109LW,,271573,59890,2013
Octopus Investments,Reaches Farm,solar,PV,No,Solar,,6.2436,LV,England,Eastern,IP265LA,,573913,298817,2014
Octopus Investments,Chittering 2,solar,PV,No,Solar,,6.3046,LV,England,Eastern,CB259PH,,551264,270881,2013
Octopus Investments,Rudge Manor,solar,PV,No,Solar,,6.38715,LV,England,South West,SN82HN,,427444,169114,2013
Octopus Investments,Lenham,solar,PV,No,Solar,,6.60675,LV,England,South East,ME172HX,,589450,151072,2012
Octopus Investments,Parkhouse,solar,PV,No,Solar,,6.64048,LV,England,South East,SP97UZ,,422792,144085,2013
Octopus Investments,Oaklands,solar,PV,No,Solar,,6.8544,LV,England,South West,TN261ER,,596397,144740,2015
Octopus Investments,Sutton Mawr,solar,PV,No,Solar,,7.524,LV,Wales,Wales,CF623AB,,307224,170024,2014
Octopus Investments,Avenue Farm,solar,PV,No,Solar,,7.64842,LV,England,Eastern,NR147PJ,,628770,303787,2015
Octopus Investments,Lexham,solar,PV,No,Solar,,7.9184,LV,England,Eastern,PE322RY,,587463,319985,2013
Octopus Investments,Hullavington,solar,PV,No,Solar,,8.316,LV,England,South West,SN146QP,,389154,182299,2014
Octopus Investments,North Wayton,solar,PV,No,Solar,,8.39822,LV,England,South West,PL126QQ,,242671,62588,2014
Octopus Investments,Pyde Drove,solar,PV,No,Solar,,8.436,LV,England,South West,TA78DN,,335530,142499,2014
Octopus Investments,The Hollies,solar,PV,No,Solar,,8.605,LV,England,East Midlands,PE244SH,,549558,363539,2013
Octopus Investments,Somerton Door,solar,PV,No,Solar,,8.701,LV,England,South West,TA116JA,,347045,130025,2015
Octopus Investments,Natewood,solar,PV,No,Solar,,8.97804,LV,England,South East,BN273PH,,557796,107151,2015
Octopus Investments,Spittleborough,solar,PV,No,Solar,,9.1443,LV,England,South West,SN48ET,,408318,183058,2014
Octopus Investments,Rydon Farm,solar,PV,No,Solar,,9.57627,LV,England,South West,TQ126DB,,284136,68721,2015
Octopus Investments,Tillhouse,solar,PV,No,Solar,,10.5105,LV,England,South West,EX53BG,,301013,96534,2014
Octopus Investments,The Hydes,solar,PV,No,Solar,,10.71612,LV,England,Eastern,CM74TX,,564210,230560,2014
Octopus Investments,Hill Farm (OI),solar,PV,No,Solar,,10.84427,LV,England,South East,PO360BB,,461387,89012,2014
Octopus Investments,Wiggin Hill,solar,PV,No,Solar,,11.4436,LV,England,Eastern,PE273LL,,530442,273663,2015
Octopus Investments,Burntstalk Farm,solar,PV,No,Solar,,11.5248,LV,England,Eastern,PE321JA,,577721,311630,2013
Octopus Investments,Stratton Hall,solar,PV,No,Solar,,11.7649,LV,England,Eastern,IP100PL,,625674,239588,2014
Octopus Investments,Eakring,solar,PV,No,Solar,,11.793135,LV,England,East Midlands,NG220AN,,466033,362403,2015
Octopus Investments,Singrug,solar,PV,No,Solar,,11.99588,LV,Wales,Wales,NP122BG,,319137,193566,2015
Octopus Investments,Lodge Farm,solar,PV,No,Solar,,11.99749,LV,England,East Midlands,NG139PL,,478519,341598,2014
Octopus Investments,Mount Mill,solar,PV,No,Solar,,11.99979,LV,England,East Midlands,MK196DG,,476366,237708,2015
Octopus Investments,Bishops Sutton,solar,PV,No,Solar,,12,LV,England,South East,SO240AA,,459558,131825,2014
Octopus Investments,Littleton Farm,solar,PV,No,Solar,,12.00566,LV,England,South West,DT119QP,,388332,105051,2015
Octopus Investments,Chisbon,solar,PV,No,Solar,,12.33804,LV,England,Eastern,CO168HJ,,612862,218208,2015
Octopus Investments,Chediston Hall,solar,PV,No,Solar,,12.348,LV,England,Eastern,IP190RA,,636663,278367,2013
Octopus Investments,Parciau,solar,PV,No,Solar,,12.71946,LV,Wales,Wales,LL551TS,,250255,365482,2015
Octopus Investments,Westerfield,solar,PV,No,Solar,,12.97925,LV,England,South East,OX183PA,,427125,209714,2015
Octopus Investments,Woodlands Farm,solar,PV,No,Solar,,13.15922,LV,England,South East,CT34NB,,617569,163068,2015
Octopus Investments,Wedgehill,solar,PV,No,Solar,,13.5078,LV,England,South West,BH216SB,,406557,108809,2015
Octopus Investments,Little Morton,solar,PV,No,Solar,,14.289,LV,England,East Midlands,DN228HE,,467187,379023,2014
Octopus Investments,Bryn Yr Odyn,solar,PV,No,Solar,,14.8971,LV,Wales,Wales,LL625DE,,239600,373400,2015
Octopus Investments,Six Hills,solar,PV,No,Solar,,18.73872,LV,England,East Midlands,LE143PR,,463321,321230,2015
Octopus Investments,Melbourn Black Peak,solar,PV,No,Solar,,18.95522,LV,England,Eastern,SG87ND,,540507,244190,2015
Octopus Investments,Sycamore,solar,PV,No,Solar,,19.01215,LV,England,South East,TN299SY,,601943,125385,2014
Octopus Investments,Willburton 2 (Mingay Farm),solar,PV,No,Solar,,19.32084,LV,England,Eastern,CB63PU,,547073,272967,2014
Octopus Investments,Thoresby,solar,PV,No,Solar,,19.80921,LV,England,East Midlands,NG229EX,,460364,370225,2015
Octopus Investments,Pitchford,solar,PV,No,Solar,,21.00843,LV,England,West Midlands,,,350965,302668,2015
Octopus Investments,Abbots Ripton,solar,PV,No,Solar,,24.66717,LV,England,Eastern,PE282LQ,,522746,277158,2014
Octopus Investments,Waterloo Farm 1 and 2,solar,PV,No,Solar,,28.66812,LV,England,Eastern,SG192JW,,518826,251804,2015
Octopus Investments,Melbourn Muncey Farm,solar,PV,No,Solar,,30.94167,LV,England,Eastern,SG86DG,,537951,242629,2015
Octopus Investments,Ermine Street,solar,PV,No,Solar,,32.449435,LV,England,East Midlands,NG348QT,,499291,347452,2014
Orsted,Gunfleet Sands Demo,wind_offshore,Offshore,No,Wind,,12,HV,England,South East,,,620650,205297,2013
Orsted,Gunfleet Sands 02,wind_offshore,Offshore,No,Wind,,67,HV,England,South East,,,622317,622317,2010
Orsted,Barrow,wind_offshore,Offshore,No,Wind,,90,HV,England,North West,,,314978,455827,2006
Orsted,Burbo ,wind_offshore,Offshore,No,Wind,,90,LV,England,North West,,,321476,399706,2008
Orsted,Gunfleet Sands 01,wind_offshore,Offshore,No,Wind,,108,HV,England,South East,,,622317,208468,2010
Orsted,Walney 01,wind_offshore,Offshore,No,Wind,,183,HV,England,North West,,,300833,461449,2011
Orsted,Walney 02,wind_offshore,Offshore,No,Wind,,183,HV,England,North West,,,300833,461449,2012
Orsted,Westermost Rough,wind_offshore,Offshore,No,Wind,,210,HV,England,Yorkshire and Humber,,,541677,436555,2015
Orsted,Burbo Extension ,wind_offshore,Offshore,No,Wind,,259,HV,England,North West,,,315815,398892,2016
Orsted,Lincs,wind_offshore,Offshore,No,Wind,,270,HV,England,East Midlands,,,567020,368144,2013
Orsted,Walney 04,wind_offshore,Offshore,No,Wind,,329,HV,England,North West,,,320039,464000,2018
Orsted,Walney 03,wind_offshore,Offshore,No,Wind,,330,HV,England,North West,,,295033,466313,2017
Orsted,West of Duddon Sands,wind_offshore,Offshore,No,Wind,,389,HV,England,North West,,,304230,455334,2014
Orsted,Hornsea 02 Soundmark,wind_offshore,Offshore,No,Wind,,462,HV,,,,,,,2022
Orsted,Race Bank,wind_offshore,Offshore,No,Wind,,573,HV,England,Eastern,,,573300,363000,2018
Orsted,Hornsea 01,wind_offshore,Offshore,No,Wind,,1218,HV,England,North East,,,626000,426000,2019
Part of Drax Group,Drumjohn,hydro,Natural Flow,No,Hydro,,1,LV,Scotland,Scotland,DG73TJ,,252514.4356,597670.4569,1935
Part of Drax Group,Stonebyres,hydro,Natural Flow,No,Hydro,,6,LV,Scotland,Scotland,ML119UP,,284977.4322,644040.9009,1927
Part of Drax Group,Bonnington,hydro,Natural Flow,No,Hydro,,11,LV,Scotland,Scotland,ML119TB,,288851.2921,641742.8194,1927
Part of Drax Group,Carsfad,hydro,Natural Flow,No,Hydro,,12,LV,Scotland,Scotland,DG73ST,,259672.5447,584952.2229,1935
Part of Drax Group,Earlstoun,hydro,Natural Flow,No,Hydro,,14,LV,Scotland,Scotland,DG73SR,,261304.6735,583126.6451,1935
