company_name,plant_name,Technology,Type,CHP,primary_fuel,secondary_fuel,installed_capacity_MW,grid_connection_type,country,Region,Postcode,os_reference,X-Coordinate,Y-Coordinate,year_commissioned
EDF Energy,Deeping,wind_onshore,Onshore,No,Wind,,16,LV,England,East Midlands,PE113DD,,519905,316471,2006
EDF Energy,Pearie Law,wind_onshore,Onshore,No,Wind,,19.2,LV,Scotland,Scotland,EH558RT,,302205,659690,2016
EDF Energy,Red Tile,wind_onshore,Onshore,No,Wind,,24,LV,England,South East,PE282JX,,523939,271933,2007
EDF Energy,Rusholme,wind_onshore,Onshore,No,Wind,,24,LV,England,Yorkshire and Humber,YO88PX,,469500,426500,2010
EDF Energy,Bicker Fen,wind_onshore,Onshore,No,Wind,,26,LV,England,East Midlands,PE203BF,,519870,339325,2008
EDF Energy,Burnhead Moss,wind_onshore,Onshore,No,Wind,,26,LV,Scotland,Scotland,FK12JW,,288503,671903,2016
EDF Energy,Burnfoot,wind_onshore,Onshore,No,Wind,,30.1,LV,Scotland,Scotland,FK147JZ,,290135,703250,2010
EDF Energy,Beckburn,wind_onshore,Onshore,No,Wind,,31.05,LV,England,North West,DG165HU,,334466,568940,2017
EDF Energy,Green Rigg,wind_onshore,Onshore,No,Wind,,36,LV,England,North East,NE482EY,,392000,582000,2012
EDF Energy,Longpark,wind_onshore,Onshore,No,Wind,,38,LV,Scotland,Scotland,TD12SW,,348050,642050,2009
EDF Energy,Blyth,wind_offshore,Offshore,No,Wind,,40,LV,England,North East,NE227FB,,438227,582010,2018
EDF Energy,Corriemoillie,wind_onshore,Onshore,No,Wind,,48.45,HV,Scotland,Scotland,IV232PQ,,234700,867700,2017
EDF Energy,Teesside,wind_offshore,Offshore,No,Wind,,62,LV,England,North East,TS240RQ,,458470,528174,2013
EDF Energy,Fallago Rig,wind_onshore,Onshore,No,Wind,,144,HV,Scotland,Scotland,TD36NW,,357000,660000,2013
EDF Energy,Dorenell,wind_onshore,Onshore,No,Wind,,177,HV,Scotland,Scotland,AB554DT,,332000,829500,2018
EDF Energy,Hinkley Point B,nuclear,AGR,No,Nuclear,,965,HV,England,South West,TA51UD,,320959,143307,1976
EDF Energy,Heysham 1,nuclear,AGR,No,Nuclear,,1060,HV,England,North West,LA32XH,,341498,461449,1983
EDF Energy,Hartlepool,nuclear,AGR,No,Nuclear,,1185,HV,England,North East,TS252BZ,,451747,531078,1983
EDF Energy,Sizewell B,nuclear,PWR,No,Nuclear,,1198,HV,England,Eastern,IP164UR,,647453,260420,1995
EDF Energy,Torness,nuclear,AGR,No,Nuclear,,1200,HV,Scotland,Scotland,EH421QS,,218252,651517,1988
EDF Energy,Heysham 2,nuclear,AGR,No,Nuclear,,1240,HV,England,North West,LA32XH,,341498,461449,1988
EDF Energy,West Burton,coal,Conventional steam,No,Coal,,2000,HV,England,East Midlands,DN229BL,,479368,384538,1969
Eneco Wind UK,Oaklands,solar,PV,No,Solar,,5,LV,England,South West,,SY900894,389957,89555,2015
Eneco Wind UK,Tullo,wind_onshore,Onshore,No,Wind,,17.5,LV,Scotland,Scotland,,NO757723,387283,785873,2010
Eneco Wind UK,Burn of Whilk,wind_onshore,Onshore,No,Wind,,22.5,LV,Scotland,Scotland,,ND293407,326232,939965,2015
Eneco Wind UK,Twinshiels,wind_onshore,Onshore,No,Wind,,25,LV,Scotland,Scotland,,NO757723,375955,771728,2014
Eneco Wind UK,Moy,wind_onshore,Onshore,No,Wind,,66,LV,Scotland,Scotland,,NH779370,276741,835240,2016
Eneco Wind UK,Lochluichart,wind_onshore,Onshore,No,Wind,,69,HV,Scotland,Scotland,,NH333680,232030,866235,2013
Energy Capital Partners,Indian Queens Power Ltd,fossil_fuel,Single cycle,No,Diesel/Gas Oil,,140,HV,England,South West,,SW940591,191739,58385,1996
Energy Capital Partners,Saltend Power Station,CCGT,CCGT,Yes,Natural Gas,,1200,HV,England,Yorkshire and Humber,HU128GA,,509793,428825,2000
Engie Power,Crimp Wind Power Ltd,wind_onshore,Onshore,No,Wind,,2.43,HV,England,South West,EX239PD,,225180,115445,2011
Engie Power,Capel Grange Solar Energy Ltd,solar,PV,No,Solar,,4.08,LV,England,South East,TN126QX,,565242,144832,2016
Engie Power,Flimby Wind Energy Ltd,wind_onshore,Onshore,No,Wind,,6.15,HV,England,North West,CA158SU,,302500,533500,2013
Engie Power,Barlockhart Moor Wind Energy Ltd,wind_onshore,Onshore,No,Wind,,8.2,HV,Scotland,Scotland,DG80JQ,,221183,555886,2013
Engie Power,Carsington Wind Energy Ltd,wind_onshore,Onshore,No,Wind,,8.2,HV,England,East Midlands,DE44HF,,424640,354200,2014
Engie Power,Cairnborrow Wind Energy Ltd,wind_onshore,Onshore,No,Wind,,10.25,HV,Scotland,Scotland,AB544XP,,346153,841867,2017
Engie Power,Sober Hill Wind Farm Ltd,wind_onshore,Onshore,No,Wind,,12.3,HV,England,Yorkshire and Humber,YO434TG,,480972,437663,2013
Engie Power,Blantyre Muir Wind Energy Ltd,wind_onshore,Onshore,No,Wind,,12.3,HV,Scotland,Scotland,G720TR,,268888,651781,2014
Engie Power,Scotia Wind (Craigengelt) Ltd,wind_onshore,Onshore,No,Wind,,20,HV,Scotland,Scotland,FK79QS,,272451,686495,2010
EPR,Royd Moor,wind_onshore,Onshore,No,Wind,,6.5,LV,England,Yorkshire and Humber,,,422000,404000,1993
EPR,EPR Scotland Ltd,bioenergy,Bioenergy,No,Biomass,Oil,12.5,HV,Scotland,Scotland,KY50HR,,319000,695100,2000
EPR,EPR Eye Ltd,bioenergy,Bioenergy,No,Biomass,Oil,14.316,HV,England,Eastern,IP238BW,,613050,275050,1992
EPR,EPR Glanford Ltd,bioenergy,Bioenergy,No,Biomass,Oil,16.7,HV,England,Eastern,DN158SB,,486050,415050,1993
EPR,Ovenden Moor,wind_onshore,Onshore,No,Wind,,18,LV,England,Yorkshire and Humber,,,404300,430900,1993
EPR,EPR Ely Ltd,bioenergy,Bioenergy,No,Biomass,Natural Gas,40,HV,England,Eastern,CB62QE,,545000,279900,2001
EPR,EPR Thetford Ltd,bioenergy,Bioenergy,No,Biomass,Oil,41.5,HV,England,Eastern,IP241LX,,585300,286900,1998
EPUKi,Lynemouth Power Ltd,bioenergy,Bioenergy,No,Biomass,,420,HV,England,North East,NE639NW,,429850,590374,2018
EPUKi,EP Langage Ltd,CCGT,CCGT,No,Natural Gas,,905,HV,England,South West,PL75AW,,257085,56194,2010
EPUKi,EP SHB Ltd,CCGT,CCGT,No,Natural Gas,,1365,HV,England,Yorkshire and Humber,DN418BZ,,520457,409164,1997
ESB,Corby Power Station,CCGT,CCGT,No,Natural Gas,,407,HV,England,East Midlands,,,488447,266932,1994
ESB,Carrington Power,CCGT,CCGT,No,Natural Gas,,910,HV,England,North West,M314AY,,373287,393037,2016
European Energy A/S,Parc Cynog,wind_onshore,Onshore,No,Wind,,3.6,LV,Wales,Wales,,,225500,209500,2001
European Energy A/S,Pendine Wind Farm Limited,wind_onshore,Onshore,No,Wind,,4.8,LV,Wales,Wales,,,225230,209760,2009
European Energy A/S,West End Farm PV CIC,solar,PV,No,Solar,,4.88,LV,England,East Midlands,DN220EF,,,,2022
European Energy A/S,High Leas PV,solar,PV,No,Solar,,4.88,LV,England,East Midlands,LN118PJ,,,,2022
European Energy A/S,Woodhouse PV,solar,PV,No,Solar,,4.88,LV,England,North East,SR53NS,,,,2022
European Energy A/S,West End Farm PV,solar,PV,No,Solar,,4.88,LV,England,East Midlands,DN220EF,,,,2022
European Energy A/S,PV@Pendine Solar Farm,solar,PV,No,Solar,,4.9,LV,Wales,Wales,,,224103,210103,2016
European Energy A/S,Canewdon CIC,solar,PV,No,Solar,,4.99,LV,England,South East,SS43LW,,,,2022
European Energy A/S,Canewdon PV,solar,PV,No,Solar,,4.99,LV,England,South East,SS43LW,,,,2022
Falck Renewables SpA,Spaldington,wind_onshore,Onshore,No,Wind,,11.75,LV,England,Yorkshire and Humber,,SE753329,475377,431986,2016
Falck Renewables SpA,Nutberry,wind_onshore,Onshore,No,Wind,,15,LV,Scotland,Scotland,,NS777322,279021,635662,2013
Falck Renewables SpA,Boyndie,wind_onshore,Onshore,No,Wind,,16.3,LV,Scotland,Scotland,,NJ613641,364000,862000,2006
Falck Renewables SpA,Kingsburn,wind_onshore,Onshore,No,Wind,,22.5,LV,Scotland,Scotland,,NS668898,266606,686412,2016
Falck Renewables SpA,Assel Valley,wind_onshore,Onshore,No,Wind,,25,LV,Scotland,Scotland,,NX211938,223370,595995,2016
Falck Renewables SpA,Ben Aketil,wind_onshore,Onshore,No,Wind,,27.6,LV,Scotland,Scotland,,NG311485,132500,846500,2007
Falck Renewables SpA,West Browncastle,wind_onshore,Onshore,No,Wind,,30,LV,Scotland,Scotland,,NS619426,261117,642821,2014
Falck Renewables SpA,Earlsburn,wind_onshore,Onshore,No,Wind,,37.5,LV,Scotland,Scotland,,NS697882,269652,688422,2007
Falck Renewables SpA,Auchrobert,wind_onshore,Onshore,No,Wind,,38.76,LV,Scotland,Scotland,,NS760392,275154,638500,2017
Falck Renewables SpA,Cambrian,wind_onshore,Onshore,No,Wind,,58.5,LV,Wales,Wales,SY233LE,,281000,280000,2005
Falck Renewables SpA,Millennium,wind_onshore,Onshore,No,Wind,,65,HV,Scotland,Scotland,,NH265106,225679,810840,2008
Falck Renewables SpA,Kilbraur,wind_onshore,Onshore,No,Wind,,67.5,HV,Scotland,Scotland,,NC788078,278550,907550,2008
Foresight Group,Moel Moelogan,wind_onshore,Onshore,No,Wind,,2.6,HV,Wales,Wales,,,284619,362203,2003
Foresight Group,Moel Moelogan 2,wind_onshore,Onshore,No,Wind,,11.7,HV,Wales,Wales,,,284700,361300,2008
Foresight Group,Frodsham Wind Farm,wind_onshore,Onshore,No,Wind,,50.35,HV,England,North West,CH24LB,,348635,376504,2017
Foresight Group,Shotwick,solar,PV,No,Solar,,72.21,LV,Wales,Wales,CH52UA,,332888,371036,2016
Fred Olsen Renewables,Crystal Rig III,wind_onshore,Onshore,No,Wind,,13.8,HV,Scotland,Scotland,,,368562,672486,2016
Fred Olsen Renewables,Brockloch Rig 1,wind_onshore,Onshore,No,Wind,,21.6,LV,Scotland,Scotland,,,261500,602500,1996
Fred Olsen Renewables,Rothes II,wind_onshore,Onshore,No,Wind,,41.4,LV,Scotland,Scotland,,,318500,850500,2013
Fred Olsen Renewables,Rothes,wind_onshore,Onshore,No,Wind,,50.6,LV,Scotland,Scotland,,,318400,855900,2004
Fred Olsen Renewables,Brockloch Rig ,wind_onshore,Onshore,No,Wind,,61.5,HV,Scotland,Scotland,,,265160,596516,2017
Fred Olsen Renewables,Crystal Rig,wind_onshore,Onshore,No,Wind,,62.5,LV,Scotland,Scotland,,,368000,667000,2003
Fred Olsen Renewables,Pauls Hill,wind_onshore,Onshore,No,Wind,,64.4,LV,Scotland,Scotland,,,311505,840495,2005
Fred Olsen Renewables,Mid Hill,wind_onshore,Onshore,No,Wind,,75.9,LV,Scotland,Scotland,,,370540,786500,2013
Fred Olsen Renewables,Crystal Rig II,wind_onshore,Onshore,No,Wind,,138,HV,Scotland,Scotland,,,367000,667500,2003
Greencoat Capital,Manor Farm,solar,PV,No,Solar,,0.7636,LV,England,South West,P0229NR,,355189,130227,2011
Greencoat Capital,Limberlost,solar,PV,No,Solar,,1.594,LV,England,South East,RG198BR,,453510,164953,2013
Greencoat Capital,Seaview,solar,PV,No,Solar,,1.8774,LV,Wales,Wales,CF365TB,,282388,178878,2016
Greencoat Capital,Wick Road CIC,solar,PV,No,Solar,,2.199375,LV,England,South West,BS246RR,,331664,154677,2016
Greencoat Capital,Boganlea,wind_onshore,Onshore,No,Wind,,2.31,LV,Scotland,Scotland,AB535UY,,382155,852949,2014
Greencoat Capital,Carver Hey,solar,PV,No,Solar,,2.5056,LV,England,North West,PR44SX,,348519,423631,2017
Greencoat Capital,Snettisham,solar,PV,No,Solar,,2.6928,LV,England,Eastern,PE317NE,,570621,334187,2017
Greencoat Capital,Rhewl 1,solar,PV,No,Solar,,3.04152,LV,Wales,Wales,NP166AG,,,,2016
Greencoat Capital,Wraysbury,solar,PV,No,Solar,,3.049,LV,England,South East,TW195AH,,501492,172752,2017
Greencoat Capital,Rhewl 2,solar,PV,No,Solar,,3.07164,LV,Wales,Wales,NP166AG,,,,2016
Greencoat Capital,CommonFarm,solar,PV,No,Solar,,3.3364,LV,England,South West,SN49QJ,,413720,181837,2017
Greencoat Capital,Margate,solar,PV,No,Solar,,3.366,LV,England,South West,PL311HE,,208657,66512,2015
Greencoat Capital,SMSL4,solar,PV,No,Solar,,3.644517717,LV,England,Eastern,NR105FB,,625975,323016,2016
Greencoat Capital,Brent Broad,solar,PV,No,Solar,,3.7584,LV,England,South West,BS246RR,,332623,152727,2017
Greencoat Capital,30Acres,solar,PV,No,Solar,,3.773,LV,England,East Midlands,NG208XT,,453432,367916,2016
Greencoat Capital,Severn Beach,solar,PV,No,Solar,,3.95616,LV,England,South West,BS354NL,,354534,184909,2016
Greencoat Capital,Wilsom Farm,solar,PV,No,Solar,,4.005795,LV,England,South East,GU343BF,,472777,138856,2016
Greencoat Capital,Slade Farm,solar,PV,No,Solar,,4.0966,LV,England,South West,TQ72HE,,274224,45194,2015
Greencoat Capital,Long Meadow,solar,PV,No,Solar,,4.11984,LV,England,South East,LU79DY,,493475,217559,2015
Greencoat Capital,Honeysome,solar,PV,No,Solar,,4.346,LV,England,Eastern,PE166TG,,538755,286122,2016
Greencoat Capital,Bryn Bachau,solar,PV,No,Solar,,4.57215,LV,Wales,Wales,LL536RQ,,243136,336998,2016
Greencoat Capital,Moat Farm,solar,PV,No,Solar,,4.6176,LV,England,East Midlands,DN228QX,,466600,384353,2015
Greencoat Capital,Wick Road,solar,PV,No,Solar,,4.662675,LV,England,South West,BS246RR,,331664,154677,2016
Greencoat Capital,Carmarthen,solar,PV,No,Solar,,4.7012,LV,Wales,Wales,SA312LS,,0,0,2017
Greencoat Capital,SMSL1,solar,PV,No,Solar,,4.769551481,LV,England,Eastern,NR105FB,,626626,322780,2016
Greencoat Capital,Ashby,solar,PV,No,Solar,,4.7991,LV,England,East Midlands,LE652UN,,434525,317774,2016
Greencoat Capital,Lagness,solar,PV,No,Solar,,4.847,LV,England,South East,PO201LR,,490675,101234,2016
Greencoat Capital,Upper Meadowley,solar,PV,No,Solar,,4.8654,LV,England,West Midlands,WV166UQ,,366792,292516,2017
Greencoat Capital,SMSL2,solar,PV,No,Solar,,4.890549988,LV,England,Eastern,NR105FB,,625975,323016,2016
Greencoat Capital,Royston CIC,solar,PV,No,Solar,,4.896,LV,England,Eastern,SG85UT,,535667,242584,2016
Greencoat Capital,Pantymoch CIC,solar,PV,No,Solar,,4.896,LV,Wales,Wales,SA132UT,,277876,190467,2016
Greencoat Capital,Llancayo,solar,PV,No,Solar,,4.91,LV,Wales,Wales,NP151HY,,336790,203067,2011
Greencoat Capital,Ferry Farm,solar,PV,No,Solar,,4.924,LV,England,South East,PO209DZ,,485830,96047,2015
Greencoat Capital,FannyHouse,solar,PV,No,Solar,,4.942,LV,England,North West,LA33EF,,342598,462146,2015
Greencoat Capital,Springhill,solar,PV,No,Solar,,4.9477,LV,England,South West,WR127LB,,413653,235615,2011
Greencoat Capital,SMSL3,solar,PV,No,Solar,,4.952380813,LV,England,Eastern,NR105FB,,625975,323016,2016
Greencoat Capital,Royston,solar,PV,No,Solar,,4.96,LV,England,Eastern,SG85UT,,535667,242584,2016
Greencoat Capital,Ainderby,solar,PV,No,Solar,,4.961,LV,England,Yorkshire and Humber,DL79PZ,,433420,492119,2017
Greencoat Capital,Berthllwyd,solar,PV,No,Solar,,4.964775,LV,Wales,Wales,CF371PS,,307796,188016,2017
Greencoat Capital,RamseySolar,solar,PV,No,Solar,,4.973,LV,England,Eastern,PE262RU,,527862,284726,2016
Greencoat Capital,BuryGreen,solar,PV,No,Solar,,4.973,LV,England,Eastern,PE262RY,,525500,285500,2016
Greencoat Capital,West Strathore,solar,PV,No,Solar,,4.9773,LV,Scotland,Scotland,KY14DQ,,328619,697504,2017
Greencoat Capital,Ebnal Lodge,solar,PV,No,Solar,,4.98942,LV,England,West Midlands,SY107BL,,331810,334117,2017
Greencoat Capital,Islip,solar,PV,No,Solar,,4.99125,LV,England,East Midlands,NN143LT,,497983,279596,2012
Greencoat Capital,Bent Spur,solar,PV,No,Solar,,4.992,LV,England,North West,BL48SJ,,375173,404114,2016
Greencoat Capital,Kinmel 2,solar,PV,No,Solar,,4.992,LV,Wales,Wales,LL229SG,,,,2016
Greencoat Capital,Pantymoch,solar,PV,No,Solar,,4.992,LV,Wales,Wales,SA132UT,,277876,190467,2016
Greencoat Capital,Arnawood,solar,PV,No,Solar,,4.992,LV,England,North West,LA20AE,,346363,459484,2017
Greencoat Capital,Bilsborrow,solar,PV,No,Solar,,4.9926,LV,England,North West,PR30RU,,350124,439100,2017
Greencoat Capital,Clay Cross,solar,PV,No,Solar,,4.99284,LV,England,North West,CA141LG,,301000,532000,2017
Greencoat Capital,Huntspill,solar,PV,No,Solar,,4.993,LV,England,South West,TA93PN,,332877,144342,2016
Greencoat Capital,West Carclaze,solar,PV,No,Solar,,4.99476,LV,England,South West,PL268XL,,201930,55161,2017
Greencoat Capital,Hunger Hill,solar,PV,No,Solar,,4.99578,LV,England,North East,DL21JZ,,433439,512522,2017
Greencoat Capital,Netley,solar,PV,No,Solar,,4.997,LV,England,South East,SO315FF,,446625,109005,2017
Greencoat Capital,Belper,solar,PV,No,Solar,,4.9979,LV,England,East Midlands,TS160PS,,437351,348648,2017
Greencoat Capital,Trefullock,solar,PV,No,Solar,,4.9979,LV,England,South West,TR85BH,,,,2011
Greencoat Capital,Sudbrook,solar,PV,No,Solar,,4.998,LV,Wales,Wales,NP265SR,,350024,187852,2016
Greencoat Capital,Carlam Hill Education,solar,PV,No,Solar,,4.99802,LV,England,Yorkshire and Humber,HU75YX,,,,2016
Greencoat Capital,Bransholme Solar,solar,PV,No,Solar,,4.99802,LV,England,Yorkshire and Humber,HU75YX,,,,2016
Greencoat Capital,Potters Bar,solar,PV,No,Solar,,4.99813,LV,England,Eastern,EN63DQ,,524112,202677,2017
Greencoat Capital,Kinmel 1,solar,PV,No,Solar,,4.9986,LV,Wales,Wales,LL229SD,,,,2016
Greencoat Capital,Bedborough,solar,PV,No,Solar,,4.999,LV,England,South West,BH217BQ,,404920,101836,2015
Greencoat Capital,Merston,solar,PV,No,Solar,,4.999,LV,England,South East,PO201LL,,489440,102825,2016
Greencoat Capital,Henley,solar,PV,No,Solar,,4.999,LV,England,West Midlands,SY66RS,,345599,288062,2017
Greencoat Capital,Cockett Valley,solar,PV,No,Solar,,4.99928,LV,Wales,Wales,SA54TH,,260884,195188,2017
Greencoat Capital,Bodwen,solar,PV,No,Solar,,4.999755,LV,England,South West,PL268RP,,202672,60536,2017
Greencoat Capital,Sandhutton,solar,PV,No,Solar,,4.999755,LV,England,Yorkshire and Humber,YO74RW,,439302,482532,2017
Greencoat Capital,Radstone,solar,PV,No,Solar,,5.2204,LV,England,East Midlands,NN135PY,,,,2015
Greencoat Capital,GrangeFarm,solar,PV,No,Solar,,5.80219,LV,England,South East,TA210BU,,229006,92956,2013
Greencoat Capital,Carcant Wind Farm,wind_onshore,Onshore,No,Wind,,6,LV,Scotland,Scotland,,,336250,652850,2010
Greencoat Capital,Redbridge,solar,PV,No,Solar,,6.4832,LV,England,South West,DT28DY,,377194,88984,2013
Greencoat Capital,Westover,solar,PV,No,Solar,,7.0416,LV,England,South East,SP117SE,,434623,140438,2014
Greencoat Capital,Coombe,solar,PV,No,Solar,,7.27847,LV,England,South West,EX85AZ,,301187,84681,2015
Greencoat Capital,Stonebarrow,solar,PV,No,Solar,,7.485,LV,England,South West,EX135UL,,334899,98840,2014
Greencoat Capital,LowerHouse,solar,PV,No,Solar,,8.22369,LV,Wales,Wales,NP151JU,,334870,204817,2016
Greencoat Capital,Wilton,solar,PV,No,Solar,,9.48376,LV,England,South West,PL125BX,,231509,58873,2015
Greencoat Capital,Carnemough,solar,PV,No,Solar,,10.140345,LV,England,South West,TR24EL,,191629,52065,2016
Greencoat Capital,Earls Hall Farm,wind_onshore,Onshore,No,Wind,,10.25,LV,England,Eastern,,,614550,216860,2013
Greencoat Capital,Hoplass,solar,PV,No,Solar,,10.3428,LV,Wales,Wales,SA715TG,,190875,200362,2015
Greencoat Capital,Flit,solar,PV,No,Solar,,10.4652,LV,England,South East,OX51PH,,,,2015
Greencoat Capital,Wrangle,solar,PV,No,Solar,,10.795,LV,England,East Midlands,PE220PZ,,538495,348945,2014
Greencoat Capital,Sellindge,solar,PV,No,Solar,,11.20932,LV,England,South East,TN256EE,,608480,137870,2016
Greencoat Capital,Bobbing,solar,PV,No,Solar,,11.6012,LV,England,South East,ME97HZ,,586894,165757,2016
Greencoat Capital,Rowles,solar,PV,No,Solar,,12.762,LV,England,South East,OX253QQ,,,,2015
Greencoat Capital,Errol,solar,PV,No,Solar,,12.99942,LV,Scotland,Scotland,PH27NL,,321840,721031,2016
Greencoat Capital,Egmanton,solar,PV,No,Solar,,14.1085,LV,England,East Midlands,NG220HH,,,,2015
Greencoat Capital,Cotton Farm,wind_onshore,Onshore,No,Wind,,16.4,LV,England,Eastern,,,523270,264130,2013
Greencoat Capital,Yelvertoft,wind_onshore,Onshore,No,Wind,,16.4,LV,England,East Midlands,,,457887,275532,2013
Greencoat Capital,Langhope Rig,wind_onshore,Onshore,No,Wind,,16.4,LV,Scotland,Scotland,,,340519,615032,2013
Greencoat Capital,Bishopthorpe,wind_onshore,Onshore,No,Wind,,16.4,LV,England,East Midlands,,,532679,403330,2017
Greencoat Capital,Homestead,solar,PV,No,Solar,,17.71251,LV,England,South East,NN127LS,,473845,244756,2015
Greencoat Capital,Christchurch,solar,PV,No,Solar,,17.92656,LV,England,South West,BH237AA,,417714,95129,2015
Greencoat Capital,Rolleston,solar,PV,No,Solar,,18.003,LV,England,West Midlands,DE139HH,,421291,326955,2015
Greencoat Capital,Gedulah,solar,PV,No,Solar,,18.33,LV,England,North West,CA73JU,,,,2015
Greencoat Capital,Bicester,solar,PV,No,Solar,,18.4,LV,England,South East,OX252ND,,459052,218811,2013
Greencoat Capital,Kildrummy,wind_onshore,Onshore,No,Wind,,18.4,LV,Scotland,Scotland,,,357655,815170,2013
Greencoat Capital,Sixpenny Wood,wind_onshore,Onshore,No,Wind,,20.5,LV,England,Yorkshire and Humber,,,478500,427500,2013
Greencoat Capital,Thornham,solar,PV,No,Solar,,20.627,LV,England,East,PE365LH,,,,2022
Greencoat Capital,Gaultney,solar,PV,No,Solar,,21.558,LV,England,East Midlands,NN142SW,,,,2015
Greencoat Capital,North Rhins,wind_onshore,Onshore,No,Wind,,22,LV,Scotland,Scotland,,,201980,557960,2009
Greencoat Capital,Mount Farm,solar,PV,No,Solar,,23.0789,LV,England,,,,,,2016
Greencoat Capital,Maerdy,wind_onshore,Onshore,No,Wind,,24,LV,Wales,Wales,,,295390,199853,2013
Greencoat Capital,Aston Clinton,solar,PV,No,Solar,,24.24228,LV,England,South East,HP225DY,,484594,215796,2015
Greencoat Capital,Drone Hill,wind_onshore,Onshore,No,Wind,,28.6,LV,Scotland,Scotland,,,383719,667227,2012
Greencoat Capital,Stroupster,wind_onshore,Onshore,No,Wind,,29.9,LV,Scotland,Scotland,,,334250,966250,2015
Greencoat Capital,Rose & Crown,solar,PV,No,Solar,,30.107,LV,England,,,,,,2016
Greencoat Capital,ScottowMoor,solar,PV,No,Solar,,33.68,LV,England,Eastern,NR105FB,,626488,323770,2015
Greencoat Capital,Tom Nan Clach,wind_onshore,Onshore,No,Wind,,39.1,HV,Scotland,Scotland,,,286500,834500,2019
Greencoat Capital,Windy Rig,wind_onshore,Onshore,No,Wind,,43.2,HV,England,Scotland,,,,,2021
Greencoat Capital,Vine Farm,solar,PV,No,Solar,,45.91605,LV,England,South East,,,,,2016
Greencoat Capital,Glen Kyllachy,wind_onshore,Onshore,No,Wind,,48.5,HV,England,Scotland,,,,,2021
Greencoat Capital,Eveley,solar,PV,No,Solar,,49.328,LV,England,South East,SO206SA,,432815,133266,2016
Greencoat Capital,Corriegarth,wind_onshore,Onshore,No,Wind,,69.5,HV,Scotland,Scotland,,,257500,813500,2017
Greencoat Capital,Braes of Doune Wind Farm,wind_onshore,Onshore,No,Wind,,72,HV,Scotland,Scotland,,,272590,710500,2007
Intergen,Coryton Energy Company Ltd,CCGT,CCGT,No,Natural Gas,,800,HV,England,South East,,,565166,178798,2002
Intergen,Rocksavage Power Company Ltd,CCGT,CCGT,No,Natural Gas,,810,HV,England,North West,,,352414,377661,1998
Intergen,Spalding Energy Company,CCGT,CCGT,No,Natural Gas,,950,HV,England,East Midlands,,,524944,320245,2004
Lightsource BP,Beckton,solar,PV,No,Solar,,0.45264,LV,England,London,IG110AD,,545350,181950,2016
Lightsource BP,Howbery,solar,PV,No,Solar,,0.7485,LV,England,South East,TR24EP,,461755,190325,2011
Lightsource BP,Manor Farm,solar,PV,No,Solar,,0.7636,LV,England,South West,TA117BT,,493450,102216,2016
Lightsource BP,Summerlands,solar,PV,No,Solar,,0.8064,LV,England,South West,EX174DF,,284552,108297,2012
Lightsource BP,Rudge Hill Farm,solar,PV,No,Solar,,1.01886,LV,England,South West,DT102AB,,378118,112656,2013
Lightsource BP,West Bradley,solar,PV,No,Solar,,1.029,LV,England,South West,EX168BJ,,289684,114161,2012
Lightsource BP,Moor Solar 2,solar,PV,No,Solar,,1.06748,LV,England,East Midlands,,,544125,323559,2011
Lightsource BP,Blatchworthy,solar,PV,No,Solar,,1.41246,LV,England,South West,, EX169QH,250572,140713,2013
Lightsource BP,Wheal Jane,solar,PV,No,Solar,,1.42,LV,England,South West,,,177412,42176,2011
Lightsource BP,Crossness,solar,PV,No,Solar,,1.50371,LV,England,London,SE29AQ,,548450,180950,2011
Lightsource BP,Pont Andrew,solar,PV,No,Solar,,1.5443,LV,Wales,Wales,CF449UL,,252617,210675,2012
Lightsource BP,Promens,solar,PV,No,Solar,,1.648525,LV,England,Eastern,NR347TB,,644496,288255,2011
Lightsource BP,Moor Solar 1,solar,PV,No,Solar,,1.66665,LV,England,East Midlands,,,544055,323522,2011
Lightsource BP,Trevemper,solar,PV,No,Solar,,1.6999,LV,England,South West,,,181946,59506,2011
Lightsource BP,Benbole,solar,PV,No,Solar,,1.73901,LV,England,South West,PL303EF,,202931,74850,2011
Lightsource BP,Walton,solar,PV,No,Solar,,1.78633,LV,England,South East,KT122EG,,511550,168450,2011
Lightsource BP,Sandhill,solar,PV,No,Solar,,1.92276,LV,England,South West,,,316188,129704,2011
Lightsource BP,Morfa,solar,PV,No,Solar,,1.99899,LV,Wales,Wales,CF612YT,,258062,301195,2016
Lightsource BP,Dunsfold,solar,PV,No,Solar,,2.00056,LV,England,South East,,,501944.1,136562,2011
Lightsource BP,Pilkington,solar,PV,No,Solar,,2.2968,LV,England,North West, L407TB,,346150,408856,2019
Lightsource BP,Sharland Farm ,solar,PV,No,Solar,,2.77106,LV,England,South West,EX176SJ,,274885,105456,2017
Lightsource BP,Great Knowles,solar,PV,No,Solar,,2.915,LV,England,South West,EX226JY,,232612,103213,2012
Lightsource BP,Eastacombe,solar,PV,No,Solar,,3.577,LV,England,South West,,,235435,99648,2012
Lightsource BP,Gelli Gron,solar,PV,No,Solar,,3.596985,LV,Wales,Wales,LL536DQ,,241787,339725,2016
Lightsource BP,Henbury Quarry,solar,PV,No,Solar,,3.684,LV,England,South West,BH213QZ,,396735,97102,2015
Lightsource BP,Treguff,solar,PV,No,Solar,,3.736465,LV,Wales,Wales,CF715LT,,302265,171141,2015
